rok,miejscowość,data,pm25_dobowe
2021,Katowice,2021-03-23,36.46418333333333
2021,Katowice,2021-03-24,32.32241666666666
2021,Katowice,2021-03-25,58.19088541666667
2021,Katowice,2021-03-26,64.32207708333333
2021,Katowice,2021-03-27,33.32618333333333
2021,Katowice,2021-03-28,18.451104375
2021,Katowice,2021-03-29,29.463941666666667
2021,Katowice,2021-03-30,29.26369166666667
2021,Katowice,2021-03-31,39.422222291666664
2021,Katowice,2021-04-01,26.75679375
2021,Katowice,2021-04-02,20.676286875
2021,Katowice,2021-04-03,19.293782083333333
2021,Katowice,2021-04-04,15.609310208333333
2021,Katowice,2021-04-05,12.640293541666667
2021,Katowice,2021-04-06,15.208055416666667
2021,Katowice,2021-04-07,20.079337083333332
2021,Katowice,2021-04-08,19.718122916666665
2021,Katowice,2021-04-09,17.82367
2021,Katowice,2021-04-10,16.62434645833333
2021,Katowice,2021-04-11,19.074153125
2021,Katowice,2021-04-12,21.61645833333333
2021,Katowice,2021-04-13,17.75675125
2021,Katowice,2021-04-14,16.508248958333333
2021,Katowice,2021-04-15,15.933471041666666
2021,Katowice,2021-04-16,20.042777083333334
2021,Katowice,2021-04-17,24.380764583333335
2021,Katowice,2021-04-18,24.84990625
2021,Katowice,2021-04-19,42.03542708333333
2021,Katowice,2021-04-20,33.97956145833333
2021,Katowice,2021-04-21,32.09617708333334
2021,Katowice,2021-04-22,20.578560624999998
2021,Katowice,2021-04-23,18.325441458333334
2021,Katowice,2021-04-24,18.75646395833333
2021,Katowice,2021-04-25,18.776116041666665
2021,Katowice,2021-04-26,22.364965
2021,Katowice,2021-04-27,19.205073541666668
2021,Katowice,2021-04-28,21.294662083333332
2021,Katowice,2021-04-29,25.305541666666667
2021,Katowice,2021-04-30,16.048652291666667
2021,Katowice,2021-05-01,32.406841666666665
2021,Katowice,2021-05-02,15.756144583333333
2021,Katowice,2021-05-03,12.354639791666665
2021,Katowice,2021-05-04,13.650418958333333
2021,Katowice,2021-05-05,10.835496666666666
2021,Katowice,2021-05-06,7.632593125
2021,Katowice,2021-05-07,8.492912291666666
2021,Katowice,2021-05-08,14.781868541666666
2021,Katowice,2021-05-09,13.517877916666668
2021,Katowice,2021-05-10,8.336006666666666
2021,Katowice,2021-05-11,9.525567708333334
2021,Katowice,2021-05-12,15.176917916666667
2021,Katowice,2021-05-13,23.299881041666666
2021,Katowice,2021-05-14,15.440143541666666
2021,Katowice,2021-05-15,11.894345416666667
2021,Katowice,2021-05-16,9.397880416666666
2021,Katowice,2021-05-17,12.128998750000001
2021,Katowice,2021-05-18,11.32634375
2021,Katowice,2021-05-19,12.844615416666665
2021,Katowice,2021-05-20,10.3394
2021,Katowice,2021-05-21,11.170627916666668
2021,Katowice,2021-05-22,9.991669374999999
2021,Katowice,2021-05-23,7.767441875
2021,Katowice,2021-05-24,9.141744166666667
2021,Katowice,2021-05-25,8.811450416666666
2021,Katowice,2021-05-26,6.232479791666667
2021,Katowice,2021-05-27,6.416152708333333
2021,Katowice,2021-05-28,10.4679275
2021,Katowice,2021-05-29,10.765409583333332
2021,Katowice,2021-05-30,13.825447500000001
2021,Katowice,2021-05-31,10.475090625
2021,Katowice,2021-06-01,13.275565833333333
2021,Katowice,2021-06-02,12.735336666666667
2021,Katowice,2021-06-03,13.463858333333334
2021,Katowice,2021-06-04,14.258132083333335
2021,Katowice,2021-06-05,15.172525833333333
2021,Katowice,2021-06-06,16.308753958333334
2021,Katowice,2021-06-07,13.619180217391305
2021,Katowice,2021-06-08,16.85155479166667
2021,Katowice,2021-06-09,13.826072083333335
2021,Katowice,2021-06-10,10.076497083333333
2021,Katowice,2021-06-11,15.548885319148935
2021,Katowice,2021-06-12,16.118491458333335
2021,Katowice,2021-06-13,7.74525125
2021,Katowice,2021-06-14,9.32478125
2021,Katowice,2021-06-15,13.391647083333334
2021,Katowice,2021-06-16,17.541035416666666
2021,Katowice,2021-06-17,17.314254680851064
2021,Katowice,2021-06-18,14.799474583333334
2021,Katowice,2021-06-19,14.075424791666668
2021,Katowice,2021-06-20,9.787270416666667
2021,Katowice,2021-06-21,14.431340208333333
2021,Katowice,2021-06-22,17.24330708333333
2021,Katowice,2021-06-23,18.304291666666668
2021,Katowice,2021-06-24,22.533842083333337
2021,Katowice,2021-06-25,15.505590208333333
2021,Katowice,2021-06-26,17.57539291666667
2021,Katowice,2021-06-27,17.014620833333336
2021,Katowice,2021-06-28,18.165225
2021,Katowice,2021-06-29,16.108581041666667
2021,Katowice,2021-06-30,8.221106666666666
2021,Katowice,2021-07-01,9.56644
2021,Katowice,2021-07-02,8.115159583333334
2021,Katowice,2021-07-03,13.513440833333334
2021,Katowice,2021-07-04,12.210051458333334
2021,Katowice,2021-07-05,14.440134583333332
2021,Katowice,2021-07-06,12.2750925
2021,Katowice,2021-07-07,14.561818958333333
2021,Katowice,2021-07-08,16.552248125000002
2021,Katowice,2021-07-09,17.66725166666667
2021,Katowice,2021-07-10,5.729288749999999
2021,Katowice,2021-07-11,13.137849583333333
2021,Katowice,2021-07-12,11.601577708333332
2021,Katowice,2021-07-13,16.39549166666667
2021,Katowice,2021-07-14,20.264487708333334
2021,Katowice,2021-07-15,15.303053333333333
2021,Katowice,2021-07-16,18.541948333333334
2021,Katowice,2021-07-17,15.612247916666666
2021,Katowice,2021-07-18,14.194090208333334
2021,Katowice,2021-07-19,10.271400625
2021,Katowice,2021-07-20,14.405785625
2021,Katowice,2021-07-21,10.412565833333334
2021,Katowice,2021-07-22,12.225866250000001
2021,Katowice,2021-07-23,16.29008479166667
2021,Katowice,2021-07-24,19.6254
2021,Katowice,2021-07-25,17.21324375
2021,Katowice,2021-07-26,11.822946041666667
2021,Katowice,2021-07-27,14.093712916666666
2021,Katowice,2021-07-28,14.383675833333333
2021,Katowice,2021-07-29,10.002195416666666
2021,Katowice,2021-07-30,10.47960375
2021,Katowice,2021-07-31,13.164938958333332
2021,Katowice,2021-08-01,12.236184583333333
2021,Katowice,2021-08-02,9.318310833333333
2021,Katowice,2021-08-03,8.156884375
2021,Katowice,2021-08-04,9.414528958333333
2021,Katowice,2021-08-05,9.266053333333334
2021,Katowice,2021-08-06,7.052075675675676
2021,Katowice,2021-08-07,10.619071666666667
2021,Katowice,2021-08-08,7.4324900000000005
2021,Katowice,2021-08-09,8.652865
2021,Katowice,2021-08-10,10.325184583333334
2021,Katowice,2021-08-11,9.54944375
2021,Katowice,2021-08-12,11.599548333333333
2021,Katowice,2021-08-13,16.377108958333334
2021,Katowice,2021-08-14,18.453271458333333
2021,Katowice,2021-08-15,18.039752916666668
2021,Katowice,2021-08-16,11.534685000000001
2021,Katowice,2021-08-17,6.202814166666666
2021,Katowice,2021-08-18,8.588480625
2021,Katowice,2021-08-19,7.434360000000001
2021,Katowice,2021-08-20,9.127375833333334
2021,Katowice,2021-08-21,13.579067291666666
2021,Katowice,2021-08-22,14.172147916666667
2021,Katowice,2021-08-23,12.671449583333333
2021,Katowice,2021-08-24,9.665512826086957
2021,Katowice,2021-08-25,10.851759583333333
2021,Katowice,2021-08-26,11.116546041666666
2021,Katowice,2021-08-27,10.955655416666666
2021,Katowice,2021-08-28,9.778248750000001
2021,Katowice,2021-08-29,15.698913958333334
2021,Katowice,2021-08-30,16.498727083333332
2021,Katowice,2021-08-31,7.442387916666667
2021,Katowice,2021-09-01,10.153340625
2021,Katowice,2021-09-02,12.925402708333332
2021,Katowice,2021-09-03,12.999013125
2021,Katowice,2021-09-04,18.868278125
2021,Katowice,2021-09-05,6.402513333333332
2021,Katowice,2021-09-06,9.183657708333334
2021,Katowice,2021-09-07,17.644032916666667
2021,Katowice,2021-09-08,17.955704791666665
2021,Katowice,2021-09-09,17.337406041666664
2021,Katowice,2021-09-10,14.672919583333332
2021,Katowice,2021-09-11,17.187053958333333
2021,Katowice,2021-09-12,18.753673541666668
2021,Katowice,2021-09-13,15.325159375
2021,Katowice,2021-09-14,21.116145833333334
2021,Katowice,2021-09-15,21.327273333333334
2021,Katowice,2021-09-16,21.235589583333333
2021,Katowice,2021-09-17,10.627606041666667
2021,Katowice,2021-09-18,6.498374375
2021,Katowice,2021-09-19,11.35088375
2021,Katowice,2021-09-20,9.806693749999999
2021,Katowice,2021-09-21,16.864680416666666
2021,Katowice,2021-09-22,13.157477291666666
2021,Katowice,2021-09-23,15.36843125
2021,Katowice,2021-09-24,7.8526918750000005
2021,Katowice,2021-09-25,14.656272291666667
2021,Katowice,2021-09-26,20.639724791666666
2021,Katowice,2021-09-27,19.509354166666665
2021,Katowice,2021-09-28,14.626052708333333
2021,Katowice,2021-09-29,24.353381249999998
2021,Katowice,2021-09-30,15.815362083333333
2021,Katowice,2021-10-01,20.6491625
2021,Katowice,2021-10-02,18.114302127659574
2021,Katowice,2021-10-03,15.985750000000001
2021,Katowice,2021-10-04,16.949783333333333
2021,Katowice,2021-10-05,19.810428124999998
2021,Katowice,2021-10-06,18.682624999999998
2021,Katowice,2021-10-07,23.745697916666668
2021,Katowice,2021-10-08,21.2142625
2021,Katowice,2021-10-09,18.808780416666668
2021,Katowice,2021-10-10,27.609872916666664
2021,Katowice,2021-10-11,45.43811458333334
2021,Katowice,2021-10-12,16.07589104166667
2021,Katowice,2021-10-13,18.737244375
2021,Katowice,2021-10-14,18.555002291666668
2021,Katowice,2021-10-15,12.872527708333335
2021,Katowice,2021-10-16,16.361963958333334
2021,Katowice,2021-10-17,26.151475416666667
2021,Katowice,2021-10-18,30.17515625
2021,Katowice,2021-10-19,18.173696458333335
2021,Katowice,2021-10-20,11.70801319148936
2021,Katowice,2021-10-21,13.209750625
2021,Katowice,2021-10-22,6.179027291666666
2021,Katowice,2021-10-23,11.105771041666666
2021,Katowice,2021-10-24,20.107043958333332
2021,Katowice,2021-10-25,22.071532083333334
2021,Katowice,2021-10-26,27.92652083333333
2021,Katowice,2021-10-27,32.25453125
2021,Katowice,2021-10-28,32.66057916666667
2021,Katowice,2021-10-29,43.41218166666667
2021,Katowice,2021-10-30,23.34876770833333
2021,Katowice,2021-10-31,19.096261458333334
2021,Katowice,2021-11-01,22.724405625000003
2021,Katowice,2021-11-02,27.956197916666667
2021,Katowice,2021-11-03,12.799932499999999
2021,Katowice,2021-11-04,10.752534375000002
2021,Katowice,2021-11-05,10.906857500000001
2021,Katowice,2021-11-06,19.772653333333334
2021,Katowice,2021-11-07,15.370903749999998
2021,Katowice,2021-11-08,14.771833333333333
2021,Katowice,2021-11-09,22.045133333333336
2021,Katowice,2021-11-10,26.222251875
2021,Katowice,2021-11-11,27.201010416666666
2021,Katowice,2021-11-12,37.65737708333334
2021,Katowice,2021-11-13,45.279666666666664
2021,Katowice,2021-11-14,40.8278375
2021,Katowice,2021-11-15,33.885779166666666
2021,Katowice,2021-11-16,35.89030416666667
2021,Katowice,2021-11-17,34.78996458333334
2021,Katowice,2021-11-18,22.687072916666665
2021,Katowice,2021-11-19,16.62043125
2021,Katowice,2021-11-20,17.227092916666667
2021,Katowice,2021-11-21,19.54520625
2021,Katowice,2021-11-22,24.198337499999997
2021,Katowice,2021-11-23,14.695283333333334
2021,Katowice,2021-11-24,29.004347916666664
2021,Katowice,2021-11-25,39.629220833333335
2021,Katowice,2021-11-26,39.25082291666667
2021,Katowice,2021-11-27,25.872566666666668
2021,Katowice,2021-11-28,36.6377625
2021,Katowice,2021-11-29,19.72550625
2021,Katowice,2021-11-30,13.306113541666667
2021,Katowice,2021-12-01,9.1268125
2021,Katowice,2021-12-02,12.173351458333334
2021,Katowice,2021-12-03,13.930319166666665
2021,Katowice,2021-12-04,16.551618125
2021,Katowice,2021-12-05,30.521
2021,Katowice,2021-12-06,33.737745833333335
2021,Katowice,2021-12-07,34.035906250000004
2021,Katowice,2021-12-08,26.76643125
2021,Katowice,2021-12-09,38.12735833333333
2021,Katowice,2021-12-10,44.634224999999994
2021,Katowice,2021-12-11,50.841633333333334
2021,Katowice,2021-12-12,68.72323958333332
2021,Katowice,2021-12-13,116.03586041666667
2021,Katowice,2021-12-14,91.41264374999999
2021,Katowice,2021-12-15,56.338899999999995
2021,Katowice,2021-12-16,28.947125
2021,Katowice,2021-12-17,15.053381041666666
2021,Katowice,2021-12-18,18.916455625
2021,Katowice,2021-12-19,10.117871458333333
2021,Katowice,2021-12-20,12.514336875
2021,Katowice,2021-12-21,30.98693354166667
2021,Katowice,2021-12-22,45.05851875
2021,Katowice,2021-12-23,60.43882708333334
2021,Katowice,2021-12-24,17.006459791666668
2021,Katowice,2021-12-25,27.238752291666668
2021,Katowice,2021-12-26,61.056989583333326
2021,Katowice,2021-12-27,45.47547083333333
2021,Katowice,2021-12-28,42.061662500000004
2021,Katowice,2021-12-29,45.40219375
2021,Katowice,2021-12-30,20.962939583333334
2021,Katowice,2021-12-31,14.962402916666667
2021,Warszawa,2021-01-01,28.45125
2021,Warszawa,2021-01-02,35.714666666666666
2021,Warszawa,2021-01-03,38.646
2021,Warszawa,2021-01-04,25.686833333333333
2021,Warszawa,2021-01-05,8.760416666666666
2021,Warszawa,2021-01-06,19.178
2021,Warszawa,2021-01-07,19.397583333333333
2021,Warszawa,2021-01-08,29.947916666666668
2021,Warszawa,2021-01-09,37.893166666666666
2021,Warszawa,2021-01-10,24.700499999999998
2021,Warszawa,2021-01-11,28.093166666666665
2021,Warszawa,2021-01-12,33.91408333333333
2021,Warszawa,2021-01-13,21.119833333333336
2021,Warszawa,2021-01-14,24.104166666666668
2021,Warszawa,2021-01-15,18.833666666666666
2021,Warszawa,2021-01-16,25.719583333333333
2021,Warszawa,2021-01-17,45.05941666666667
2021,Warszawa,2021-01-18,111.791
2021,Warszawa,2021-01-19,89.96433333333333
2021,Warszawa,2021-01-20,37.59725
2021,Warszawa,2021-01-21,31.092583333333334
2021,Warszawa,2021-01-22,28.607166666666668
2021,Warszawa,2021-01-23,25.624833333333335
2021,Warszawa,2021-01-24,20.757749999999998
2021,Warszawa,2021-01-25,20.511764705882353
2021,Warszawa,2021-01-26,16.409333333333333
2021,Warszawa,2021-01-27,13.09575
2021,Warszawa,2021-01-28,24.102416666666667
2021,Warszawa,2021-01-29,15.633000000000001
2021,Warszawa,2021-01-30,27.329250000000002
2021,Warszawa,2021-01-31,25.427500000000002
2021,Warszawa,2021-02-01,50.062333333333335
2021,Warszawa,2021-02-02,41.1485
2021,Warszawa,2021-02-03,41.73166666666667
2021,Warszawa,2021-02-04,13.205583333333333
2021,Warszawa,2021-02-05,24.59425
2021,Warszawa,2021-02-06,30.064122807017544
2021,Warszawa,2021-02-07,15.093027522935781
2021,Warszawa,2021-02-08,13.97475
2021,Warszawa,2021-02-09,36.13891666666667
2021,Warszawa,2021-02-10,74.24366666666667
2021,Warszawa,2021-02-11,28.894000000000002
2021,Warszawa,2021-02-12,16.277416666666667
2021,Warszawa,2021-02-13,19.857666666666667
2021,Warszawa,2021-02-14,13.79725
2021,Warszawa,2021-02-15,25.55075
2021,Warszawa,2021-02-16,31.302833333333336
2021,Warszawa,2021-02-17,61.818999999999996
2021,Warszawa,2021-02-18,39.505
2021,Warszawa,2021-02-19,43.779916666666665
2021,Warszawa,2021-02-20,38.53125
2021,Warszawa,2021-02-21,40.735
2021,Warszawa,2021-02-22,45.86275
2021,Warszawa,2021-02-23,66.55258333333333
2021,Warszawa,2021-02-24,52.62990384615385
2021,Warszawa,2021-02-25,49.88009345794393
2021,Warszawa,2021-02-26,33.64216666666667
2021,Warszawa,2021-02-27,7.497249999999999
2021,Warszawa,2021-02-28,20.388666666666666
2021,Warszawa,2021-03-01,19.368499999999997
2021,Warszawa,2021-03-02,31.839
2021,Warszawa,2021-03-03,41.70283333333334
2021,Warszawa,2021-03-04,33.938
2021,Warszawa,2021-03-05,11.883000000000001
2021,Warszawa,2021-03-06,12.03125
2021,Warszawa,2021-03-07,10.603250000000001
2021,Warszawa,2021-03-08,9.721666666666666
2021,Warszawa,2021-03-09,18.085833333333333
2021,Warszawa,2021-03-10,37.81608333333334
2021,Warszawa,2021-03-11,34.12739495798319
2021,Warszawa,2021-03-12,17.710833333333333
2021,Warszawa,2021-03-13,12.070500000000001
2021,Warszawa,2021-03-14,5.833916666666667
2021,Warszawa,2021-03-15,22.62425
2021,Warszawa,2021-03-16,35.699333333333335
2021,Warszawa,2021-03-17,14.09975
2021,Warszawa,2021-03-18,11.699833333333334
2021,Warszawa,2021-03-19,15.982166666666666
2021,Warszawa,2021-03-20,9.984416666666668
2021,Warszawa,2021-03-21,21.137249999999998
2021,Warszawa,2021-03-22,10.040666666666668
2021,Warszawa,2021-03-23,14.328166666666668
2021,Warszawa,2021-03-24,20.42825
2021,Warszawa,2021-03-25,38.76883333333333
2021,Warszawa,2021-03-26,49.70875
2021,Warszawa,2021-03-27,28.10758333333333
2021,Warszawa,2021-03-28,15.98295652173913
2021,Warszawa,2021-03-29,25.105666666666664
2021,Warszawa,2021-03-30,24.383333333333333
2021,Warszawa,2021-03-31,31.730166666666666
2021,Warszawa,2021-04-01,29.814916666666665
2021,Warszawa,2021-04-02,9.568083333333334
2021,Warszawa,2021-04-03,6.684583333333333
2021,Warszawa,2021-04-04,7.995416666666667
2021,Warszawa,2021-04-05,11.827017543859649
2021,Warszawa,2021-04-06,11.372894736842106
2021,Warszawa,2021-04-07,14.764833333333334
2021,Warszawa,2021-04-08,12.516166666666667
2021,Warszawa,2021-04-09,16.16166666666667
2021,Warszawa,2021-04-10,26.03125
2021,Warszawa,2021-04-11,20.8655
2021,Warszawa,2021-04-12,13.865833333333335
2021,Warszawa,2021-04-13,8.779811320754717
2021,Warszawa,2021-04-14,8.661142857142856
2021,Warszawa,2021-04-15,13.109333333333332
2021,Warszawa,2021-04-16,14.309249999999999
2021,Warszawa,2021-04-17,20.448
2021,Warszawa,2021-04-18,19.58563025210084
2021,Warszawa,2021-04-19,19.008666666666667
2021,Warszawa,2021-04-20,17.150666666666666
2021,Warszawa,2021-04-21,26.571416666666668
2021,Warszawa,2021-04-22,10.37275
2021,Warszawa,2021-04-23,8.879666666666667
2021,Warszawa,2021-04-24,9.195083333333335
2021,Warszawa,2021-04-25,6.729333333333333
2021,Warszawa,2021-04-26,11.398416666666666
2021,Warszawa,2021-04-27,14.708833333333333
2021,Warszawa,2021-04-28,20.139333333333333
2021,Warszawa,2021-04-29,20.307000000000002
2021,Warszawa,2021-04-30,17.539833333333334
2021,Warszawa,2021-05-01,21.627083333333335
2021,Warszawa,2021-05-02,11.555217391304348
2021,Warszawa,2021-05-03,5.069333333333334
2021,Warszawa,2021-05-04,9.28825
2021,Warszawa,2021-05-05,7.2635
2021,Warszawa,2021-05-06,6.787333333333334
2021,Warszawa,2021-05-07,9.993
2021,Warszawa,2021-05-08,9.19725
2021,Warszawa,2021-05-09,11.908416666666666
2021,Warszawa,2021-05-10,5.5120000000000005
2021,Warszawa,2021-05-11,8.015166666666667
2021,Warszawa,2021-05-12,7.113333333333333
2021,Warszawa,2021-05-13,4.312416666666667
2021,Warszawa,2021-05-14,14.299
2021,Warszawa,2021-05-15,10.019583333333333
2021,Warszawa,2021-05-16,11.262666666666666
2021,Warszawa,2021-05-17,9.255916666666668
2021,Warszawa,2021-05-18,14.127666666666666
2021,Warszawa,2021-05-19,7.583749999999999
2021,Warszawa,2021-05-20,8.286083333333334
2021,Warszawa,2021-05-21,8.201428571428572
2021,Warszawa,2021-05-22,3.8868333333333336
2021,Warszawa,2021-05-23,4.227916666666667
2021,Warszawa,2021-05-24,4.746554621848739
2021,Warszawa,2021-05-25,7.322500000000001
2021,Warszawa,2021-05-26,4.459083333333334
2021,Warszawa,2021-05-27,6.09075
2021,Warszawa,2021-05-28,10.343675213675214
2021,Warszawa,2021-05-29,7.77225
2021,Warszawa,2021-05-30,5.449416666666666
2021,Warszawa,2021-05-31,7.248666666666667
2021,Warszawa,2021-06-01,12.963416666666665
2021,Warszawa,2021-06-02,10.490333333333332
2021,Warszawa,2021-06-03,10.774333333333335
2021,Warszawa,2021-06-04,12.7355
2021,Warszawa,2021-06-05,13.613083333333332
2021,Warszawa,2021-06-06,10.514583333333333
2021,Warszawa,2021-06-07,9.548333333333334
2021,Warszawa,2021-06-08,11.838083333333334
2021,Warszawa,2021-06-09,10.709750000000001
2021,Warszawa,2021-06-10,7.77275
2021,Warszawa,2021-06-11,9.796
2021,Warszawa,2021-06-12,12.907166666666665
2021,Warszawa,2021-06-13,6.147916666666666
2021,Warszawa,2021-06-14,4.795083333333333
2021,Warszawa,2021-06-15,12.750833333333333
2021,Warszawa,2021-06-16,8.014833333333334
2021,Warszawa,2021-06-17,6.0906666666666665
2021,Warszawa,2021-06-18,11.995083333333334
2021,Warszawa,2021-06-19,14.846166666666667
2021,Warszawa,2021-06-20,13.203050847457627
2021,Warszawa,2021-06-21,10.641454545454545
2021,Warszawa,2021-06-22,16.72225
2021,Warszawa,2021-06-23,20.352500000000003
2021,Warszawa,2021-06-24,12.809500000000002
2021,Warszawa,2021-06-25,16.159666666666666
2021,Warszawa,2021-06-26,8.69135135135135
2021,Warszawa,2021-06-27,8.99525
2021,Warszawa,2021-06-28,9.114333333333333
2021,Warszawa,2021-06-29,10.054416666666667
2021,Warszawa,2021-06-30,12.884333333333332
2021,Warszawa,2021-07-01,7.731916666666667
2021,Warszawa,2021-07-02,10.920333333333334
2021,Warszawa,2021-07-03,10.139999999999999
2021,Warszawa,2021-07-04,14.467833333333335
2021,Warszawa,2021-07-05,13.26906779661017
2021,Warszawa,2021-07-06,15.094333333333333
2021,Warszawa,2021-07-07,18.324166666666667
2021,Warszawa,2021-07-08,19.812833333333334
2021,Warszawa,2021-07-09,11.934333333333335
2021,Warszawa,2021-07-10,9.797166666666667
2021,Warszawa,2021-07-11,9.393
2021,Warszawa,2021-07-12,13.467
2021,Warszawa,2021-07-13,13.593583333333333
2021,Warszawa,2021-07-14,18.875166666666665
2021,Warszawa,2021-07-15,9.90275
2021,Warszawa,2021-07-16,11.635
2021,Warszawa,2021-07-17,13.514916666666666
2021,Warszawa,2021-07-18,11.046416666666666
2021,Warszawa,2021-07-19,10.15875
2021,Warszawa,2021-07-20,6.82275
2021,Warszawa,2021-07-21,7.7733333333333325
2021,Warszawa,2021-07-22,7.402083333333334
2021,Warszawa,2021-07-23,13.031583333333334
2021,Warszawa,2021-07-24,16.168
2021,Warszawa,2021-07-25,12.982416666666667
2021,Warszawa,2021-07-26,13.363249999999999
2021,Warszawa,2021-07-27,17.252833333333335
2021,Warszawa,2021-07-28,10.477083333333333
2021,Warszawa,2021-07-29,9.579916666666666
2021,Warszawa,2021-07-30,9.110000000000001
2021,Warszawa,2021-07-31,12.818983050847459
2021,Warszawa,2021-08-01,8.352833333333333
2021,Warszawa,2021-08-02,8.515416666666667
2021,Warszawa,2021-08-03,6.328083333333334
2021,Warszawa,2021-08-04,9.274666666666667
2021,Warszawa,2021-08-05,9.670833333333333
2021,Warszawa,2021-08-06,1.4128333333333332
2021,Warszawa,2021-08-07,5.936333333333334
2021,Warszawa,2021-08-08,7.600666666666667
2021,Warszawa,2021-08-09,6.882083333333333
2021,Warszawa,2021-08-10,7.631333333333333
2021,Warszawa,2021-08-11,9.214333333333334
2021,Warszawa,2021-08-12,9.151666666666667
2021,Warszawa,2021-08-13,10.935378151260505
2021,Warszawa,2021-08-14,16.554666666666666
2021,Warszawa,2021-08-15,12.09025
2021,Warszawa,2021-08-16,11.828666666666667
2021,Warszawa,2021-08-17,7.5545
2021,Warszawa,2021-08-18,7.449915254237289
2021,Warszawa,2021-08-19,7.693833333333333
2021,Warszawa,2021-08-20,10.34025
2021,Warszawa,2021-08-21,10.88875
2021,Warszawa,2021-08-22,9.8625
2021,Warszawa,2021-08-23,9.224083333333335
2021,Warszawa,2021-08-24,5.522333333333333
2021,Warszawa,2021-08-25,7.456833333333334
2021,Warszawa,2021-08-26,7.699916666666667
2021,Warszawa,2021-08-27,12.81325
2021,Warszawa,2021-08-28,14.241916666666667
2021,Warszawa,2021-08-29,18.586666666666666
2021,Warszawa,2021-08-30,18.42908333333333
2021,Warszawa,2021-08-31,6.937083333333334
2021,Warszawa,2021-09-01,5.286083333333334
2021,Warszawa,2021-09-02,6.0289166666666665
