rok,miejscowość,data,pm25_dobowe
2019,Warszawa,2019-09-03,7.518007868055556
2019,Warszawa,2019-09-04,9.59060307638889
2019,Warszawa,2019-09-05,9.9883399375
2019,Warszawa,2019-09-06,8.168528972222223
2019,Warszawa,2019-09-07,12.788423944444444
2019,Warszawa,2019-09-08,17.503098
2019,Warszawa,2019-09-09,15.032232416666666
2019,Warszawa,2019-09-10,7.098821450704225
2019,Warszawa,2019-09-11,12.9959720625
2019,Warszawa,2019-09-12,16.622399555555557
2019,Warszawa,2019-09-13,12.449716803030302
2019,Warszawa,2019-09-14,7.071194491666668
2019,Warszawa,2019-09-15,7.79983265
2019,Warszawa,2019-09-16,8.115496308333332
2019,Warszawa,2019-09-17,7.8285761322314045
2019,Warszawa,2019-09-18,3.9179253666666667
2019,Warszawa,2019-09-19,8.080485591666667
2019,Warszawa,2019-09-20,11.746332016806722
2019,Warszawa,2019-09-21,17.379971366666666
2019,Warszawa,2019-09-22,24.170761283333334
2019,Warszawa,2019-09-23,17.506981133333333
2019,Warszawa,2019-09-24,24.512917633333334
2019,Warszawa,2019-09-25,33.00388625
2019,Warszawa,2019-09-26,40.16268879166667
2019,Warszawa,2019-09-27,25.041244966101697
2019,Warszawa,2019-09-28,17.707640566666665
2019,Warszawa,2019-09-29,7.822174741666667
2019,Warszawa,2019-09-30,5.613301305084746
2019,Warszawa,2019-10-01,6.775363495798319
2019,Warszawa,2019-10-02,10.476062564814814
2019,Warszawa,2019-10-03,14.252558183333333
2019,Warszawa,2019-10-04,19.5241923046875
2019,Warszawa,2019-10-05,15.473386263888889
2019,Warszawa,2019-10-06,13.578342347222222
2019,Warszawa,2019-10-07,23.12828937062937
2019,Warszawa,2019-10-08,22.331155573426575
2019,Warszawa,2019-10-09,16.065062647887324
2019,Warszawa,2019-10-10,10.340272676056339
2019,Warszawa,2019-10-11,10.545979133802817
2019,Warszawa,2019-10-12,9.755804823943661
2019,Warszawa,2019-10-13,13.784887808510637
2019,Warszawa,2019-10-14,21.725185092857142
2019,Warszawa,2019-10-15,27.644711685314686
2019,Warszawa,2019-10-16,20.013967944055945
2019,Warszawa,2019-10-17,14.13969663888889
2019,Warszawa,2019-10-18,22.569074305555556
2019,Warszawa,2019-10-19,34.454616326388894
2019,Warszawa,2019-10-20,32.586734722222225
2019,Warszawa,2019-10-21,26.923712888888886
2019,Warszawa,2019-10-22,45.86734379166667
2019,Warszawa,2019-10-23,37.550966305555555
2019,Warszawa,2019-10-24,39.02158108333333
2019,Warszawa,2019-10-25,53.53731913194444
2019,Warszawa,2019-10-26,37.06440565972222
2019,Warszawa,2019-10-27,16.307181833333335
2019,Warszawa,2019-10-28,16.047836805555555
2019,Warszawa,2019-10-29,17.615946416666667
2019,Warszawa,2019-10-30,23.675871
2019,Warszawa,2019-10-31,37.96083865972222
2019,Warszawa,2019-11-01,38.38277538686132
2019,Warszawa,2019-11-02,20.895915083333332
2019,Warszawa,2019-11-03,16.106408743055553
2019,Warszawa,2019-11-04,17.905794548611112
2019,Warszawa,2019-11-05,15.094480708333334
2019,Warszawa,2019-11-06,20.972370395833334
2019,Warszawa,2019-11-07,36.45528915277778
2019,Warszawa,2019-11-08,22.150266118055555
2019,Warszawa,2019-11-09,20.63952295833333
2019,Warszawa,2019-11-10,24.506031784722225
2019,Warszawa,2019-11-11,28.55110879861111
2019,Warszawa,2019-11-12,19.627371472222222
2019,Warszawa,2019-11-13,26.430642805555557
2019,Warszawa,2019-11-14,19.230454076388888
2019,Warszawa,2019-11-15,26.511292416666667
2019,Warszawa,2019-11-16,25.78240367832168
2019,Warszawa,2019-11-17,27.008613819444445
2019,Warszawa,2019-11-18,26.0101582578125
2019,Warszawa,2019-11-19,25.458584
2019,Warszawa,2019-11-20,20.734424291666667
2019,Warszawa,2019-11-21,12.271707302521008
2019,Warszawa,2019-11-22,16.4055545
2019,Warszawa,2019-11-23,18.434214016666665
2019,Warszawa,2019-11-24,23.52365551666667
2019,Warszawa,2019-11-25,20.89011715
2019,Warszawa,2019-11-26,25.97721303305785
2019,Warszawa,2019-11-27,28.582396756944448
2019,Warszawa,2019-11-28,31.264053111111114
2019,Warszawa,2019-11-29,12.680675666666666
2019,Warszawa,2019-11-30,11.957467215277777
2019,Warszawa,2019-12-01,30.66949645833333
2019,Warszawa,2019-12-02,28.270771174825178
2019,Warszawa,2019-12-03,21.87021875
2019,Warszawa,2019-12-04,27.668658680555556
2019,Warszawa,2019-12-05,32.124413125000004
2019,Warszawa,2019-12-06,33.227508342657345
2019,Warszawa,2019-12-07,19.911419590277777
2019,Warszawa,2019-12-08,11.419205521126761
2019,Warszawa,2019-12-09,19.099498437500003
2019,Warszawa,2019-12-10,18.163101743055556
2019,Warszawa,2019-12-11,32.36375854166667
2019,Warszawa,2019-12-12,34.701139250000004
2019,Warszawa,2019-12-13,22.7601633125
2019,Warszawa,2019-12-14,20.643197395833333
2019,Warszawa,2019-12-15,10.651717118055556
2019,Warszawa,2019-12-16,21.87299395138889
2019,Warszawa,2019-12-17,38.41354795833334
2019,Warszawa,2019-12-18,27.849285895833333
2019,Warszawa,2019-12-19,38.825556597222224
2019,Warszawa,2019-12-20,28.320615340277776
2019,Warszawa,2019-12-21,28.005992270833335
2019,Warszawa,2019-12-22,19.584519243055556
2019,Warszawa,2019-12-23,18.882264083333336
2019,Warszawa,2019-12-24,15.405295493055556
2019,Warszawa,2019-12-25,22.76655486111111
2019,Warszawa,2019-12-26,16.44913919444444
2019,Warszawa,2019-12-27,12.330910950704224
2019,Warszawa,2019-12-28,7.4536059930555565
2019,Warszawa,2019-12-29,15.818132916666665
2019,Warszawa,2019-12-30,25.2104104375
2019,Warszawa,2019-12-31,10.731062590277778
